city,area,parking_lot_name,day_of_week,time_of_day,is_weekend,is_holiday,weather_condition,temperature_c,traffic_density,distance_from_user_km,vehicle_type,base_price,dynamic_multiplier,final_price,event_nearby,total_slots,occupied_slots,free_slots,slots_free_in_15min,future_bookings_15min,availability_score
Pune,Hadapsar,amanora_mall,Friday,14.08,0,0,Clear,20.2,0.522,17.64,car,50.0,1.2,60.0,0,800,608,192,222,56,0.3214
Pune,Magarpatta,seasons_mall,Wednesday,20.0,0,1,Clear,34.8,0.269,3.74,car,50.0,0.8,40.0,0,600,45,555,557,135,0.98
Pune,Kharadi,pict_campus,Wednesday,10.07,0,0,Clear,32.5,0.889,15.89,car,50.0,1.5,75.0,0,500,490,10,76,1,0.02
Pune,Magarpatta,seasons_mall,Monday,18.37,0,0,Rainy,26.0,1.0,6.58,motorcycle,50.0,1.2,60.0,0,600,262,338,375,53,0.5503
Pune,Kharadi,kharadi_it_park,Sunday,22.63,1,0,Cloudy,29.2,0.314,19.95,car,50.0,0.8,40.0,0,400,20,380,382,65,0.98
Pune,Kharadi,eon_it_park,Friday,16.13,0,0,Cloudy,19.8,0.673,19.19,bicycle,50.0,1.5,75.0,0,350,281,69,84,15,0.3285
Pune,Kharadi,eon_it_park,Monday,22.3,0,0,Cloudy,20.5,0.161,16.19,motorcycle,50.0,0.8,40.0,0,350,49,301,303,128,0.9617
Pune,Kharadi,pict_campus,Friday,18.62,0,0,Cloudy,24.1,0.892,21.24,car,50.0,1.95,97.5,1,500,413,87,126,28,0.2006
Pune,Kharadi,pict_campus,Thursday,9.0,0,0,Rainy,28.0,1.0,13.17,scooter,50.0,1.8,90.0,0,500,490,10,71,4,0.0346
Pune,Kharadi,eon_it_park,Tuesday,16.85,0,0,Clear,18.4,0.79,15.87,motorcycle,50.0,1.5,75.0,0,350,283,67,105,13,0.1069
Pune,Kharadi,pict_campus,Saturday,9.23,1,0,Rainy,30.9,0.905,1.63,car,50.0,1.2,60.0,0,500,179,321,347,51,0.4766
Pune,Kharadi,kharadi_it_park,Saturday,19.23,1,0,Cloudy,24.1,0.631,9.63,motorcycle,50.0,0.8,40.0,0,400,76,324,333,143,0.98
Pune,Magarpatta,seasons_mall,Sunday,15.82,1,0,Clear,34.4,0.403,5.42,motorcycle,50.0,0.8,40.0,0,600,158,442,457,144,0.6537
Pune,Kharadi,kharadi_it_park,Thursday,13.15,0,1,Rainy,25.9,0.839,21.07,scooter,50.0,0.96,48.0,0,400,52,348,354,140,0.98
Pune,Kharadi,pict_campus,Wednesday,13.43,0,0,Rainy,29.7,0.737,23.07,scooter,50.0,1.8,90.0,0,500,490,10,52,4,0.1413
Pune,Kharadi,pict_campus,Wednesday,18.07,0,0,Cloudy,36.3,0.652,7.65,scooter,50.0,1.0,50.0,0,500,269,231,266,57,0.6413
Pune,Kharadi,pict_campus,Thursday,10.82,0,0,Rainy,24.8,1.0,8.19,car,50.0,1.8,90.0,0,500,490,10,56,2,0.0429
Pune,Kharadi,eon_it_park,Tuesday,15.87,0,0,Clear,17.8,0.743,4.13,scooter,50.0,1.5,75.0,0,350,307,43,59,10,0.2186
Pune,Hadapsar,amanora_mall,Monday,20.58,0,0,Clear,21.0,0.422,3.92,car,50.0,0.8,40.0,0,800,221,579,592,229,0.6844
Pune,Kharadi,pict_campus,Tuesday,8.62,0,0,Clear,35.0,0.679,16.33,scooter,50.0,1.95,97.5,1,500,490,10,74,1,0.0548
Pune,Kharadi,kharadi_it_park,Saturday,19.87,1,0,Rainy,27.1,1.0,9.17,scooter,50.0,0.96,48.0,0,400,118,282,289,94,0.7594
Pune,Kharadi,pict_campus,Saturday,19.93,1,0,Clear,29.8,0.655,5.39,scooter,50.0,0.8,40.0,0,500,125,375,391,145,0.7653
Pune,Magarpatta,seasons_mall,Wednesday,21.57,0,0,Cloudy,20.0,0.1,8.31,car,50.0,0.8,40.0,0,600,123,477,483,213,0.7142
Pune,Hadapsar,amanora_mall,Sunday,11.1,1,0,Cloudy,28.3,0.716,18.56,scooter,50.0,1.0,50.0,0,800,242,558,593,148,0.5494
Pune,Magarpatta,seasons_mall,Tuesday,11.25,0,0,Rainy,29.6,0.841,14.41,car,50.0,1.44,72.0,0,600,472,128,189,56,0.31
Pune,Hadapsar,amanora_mall,Wednesday,8.05,0,0,Clear,21.8,0.6,22.99,car,50.0,1.5,75.0,0,800,706,94,194,37,0.16
Pune,Kharadi,eon_it_park,Friday,10.82,0,0,Cloudy,31.7,0.749,23.58,car,50.0,1.5,75.0,0,350,343,7,28,1,0.02
Pune,Kharadi,eon_it_park,Monday,16.18,0,0,Cloudy,28.8,0.636,4.8,car,50.0,1.5,75.0,0,350,288,62,97,26,0.207
Pune,Kharadi,eon_it_park,Sunday,7.18,1,0,Rainy,29.1,0.442,12.66,car,50.0,1.25,62.4,1,350,45,305,308,103,0.7721
Pune,Hadapsar,amanora_mall,Sunday,16.47,1,1,Clear,30.4,0.54,19.78,scooter,50.0,1.04,52.0,1,800,59,741,746,148,0.8114
Pune,Kharadi,eon_it_park,Tuesday,18.1,0,0,Clear,17.1,0.629,21.22,car,50.0,1.2,60.0,0,350,241,109,122,21,0.3401
Pune,Kharadi,eon_it_park,Sunday,8.35,1,0,Cloudy,29.6,0.773,16.51,motorcycle,50.0,1.0,50.0,0,350,115,235,244,103,0.5531
Pune,Hadapsar,amanora_mall,Sunday,14.7,1,0,Rainy,24.4,0.929,21.08,car,50.0,1.2,60.0,0,800,264,536,556,186,0.759
Pune,Kharadi,pict_campus,Friday,12.17,0,0,Cloudy,26.0,0.523,10.24,motorcycle,50.0,1.2,60.0,0,500,379,121,160,24,0.281
Pune,Magarpatta,seasons_mall,Monday,7.27,0,0,Clear,39.2,0.326,4.2,motorcycle,50.0,1.04,52.0,1,600,155,445,465,122,0.8231
Pune,Kharadi,eon_it_park,Saturday,18.87,1,0,Cloudy,34.7,0.694,7.82,car,50.0,0.8,40.0,0,350,51,299,304,91,0.8082
Pune,Hadapsar,amanora_mall,Wednesday,9.8,0,0,Clear,38.7,0.65,10.87,bicycle,50.0,1.5,75.0,0,800,751,49,133,19,0.02
Pune,Kharadi,eon_it_park,Friday,8.4,0,0,Cloudy,39.6,0.808,22.97,car,50.0,1.5,75.0,0,350,343,7,50,1,0.02
Pune,Kharadi,pict_campus,Monday,9.98,0,0,Cloudy,30.9,0.952,22.01,car,50.0,1.5,75.0,0,500,490,10,57,2,0.02
Pune,Magarpatta,seasons_mall,Thursday,18.03,0,0,Clear,20.7,0.79,7.08,car,50.0,1.0,50.0,0,600,275,325,347,130,0.5858
Pune,Kharadi,kharadi_it_park,Tuesday,10.32,0,0,Cloudy,26.2,0.767,16.32,car,50.0,1.5,75.0,0,400,392,8,56,3,0.02
Pune,Kharadi,eon_it_park,Tuesday,11.07,0,0,Cloudy,25.1,0.741,22.04,car,50.0,1.5,75.0,0,350,338,12,57,2,0.02
Pune,Kharadi,kharadi_it_park,Sunday,12.28,1,0,Cloudy,23.3,0.45,1.25,car,50.0,0.8,40.0,0,400,112,288,303,93,0.8198
Pune,Kharadi,pict_campus,Friday,8.3,0,1,Rainy,30.8,1.0,5.75,car,50.0,0.96,48.0,0,500,88,412,422,125,0.5833
Pune,Hadapsar,amanora_mall,Friday,6.5,0,0,Clear,23.4,0.243,23.6,scooter,50.0,0.8,40.0,0,800,108,692,707,280,0.9495
Pune,Kharadi,eon_it_park,Monday,22.87,0,0,Clear,20.1,0.4,24.18,scooter,50.0,0.8,40.0,0,350,85,265,271,94,0.8054
Pune,Magarpatta,seasons_mall,Wednesday,16.92,0,0,Clear,22.2,0.706,22.54,scooter,50.0,1.2,60.0,0,600,372,228,271,80,0.3334
Pune,Kharadi,kharadi_it_park,Monday,14.97,0,0,Clear,28.7,0.798,20.49,car,50.0,1.5,75.0,0,400,392,8,52,2,0.0625
Pune,Kharadi,eon_it_park,Saturday,11.88,1,0,Clear,24.4,0.588,18.65,scooter,50.0,1.0,50.0,0,350,154,196,218,82,0.6408
Pune,Magarpatta,seasons_mall,Thursday,15.43,0,0,Cloudy,26.1,0.518,21.35,motorcycle,50.0,1.2,60.0,0,600,370,230,283,39,0.3831
Pune,Kharadi,pict_campus,Thursday,18.55,0,0,Clear,22.1,0.68,10.53,motorcycle,50.0,1.0,50.0,0,500,275,225,247,82,0.5522
Pune,Kharadi,pict_campus,Tuesday,11.33,0,0,Cloudy,24.1,0.704,4.63,scooter,50.0,1.5,75.0,0,500,446,54,80,18,0.1363
Pune,Hadapsar,amanora_mall,Friday,18.0,0,1,Cloudy,41.2,0.957,19.04,motorcycle,50.0,1.04,52.0,1,800,40,760,764,165,0.98
Pune,Hadapsar,amanora_mall,Sunday,18.53,1,0,Clear,39.0,0.719,7.63,scooter,50.0,0.8,40.0,0,800,127,673,690,301,0.82
Pune,Kharadi,kharadi_it_park,Wednesday,12.17,0,0,Clear,18.0,0.691,3.71,scooter,50.0,1.5,75.0,0,400,357,43,73,14,0.02
Pune,Kharadi,pict_campus,Tuesday,7.63,0,0,Rainy,24.4,0.446,11.39,car,50.0,0.96,48.0,0,500,146,354,364,125,0.7314
Pune,Hadapsar,amanora_mall,Friday,22.28,0,0,Cloudy,39.1,0.1,18.11,car,50.0,0.8,40.0,0,800,81,719,724,150,0.8918
Pune,Hadapsar,amanora_mall,Wednesday,17.75,0,0,Rainy,28.4,1.0,17.36,motorcycle,50.0,1.2,60.0,0,800,382,418,440,76,0.6232
Pune,Kharadi,pict_campus,Monday,22.07,0,0,Cloudy,36.0,0.183,24.44,car,50.0,1.3,65.0,1,500,188,312,337,126,0.5693
Pune,Kharadi,pict_campus,Tuesday,9.1,0,0,Clear,39.5,0.865,4.68,car,50.0,1.5,75.0,0,500,490,10,77,1,0.02
Pune,Kharadi,kharadi_it_park,Thursday,18.48,0,0,Cloudy,25.4,0.86,20.02,car,50.0,1.0,50.0,0,400,220,180,211,35,0.521
Pune,Magarpatta,seasons_mall,Monday,20.18,0,0,Rainy,30.9,0.752,18.32,scooter,50.0,0.96,48.0,0,600,106,494,508,139,0.7759
Pune,Kharadi,eon_it_park,Friday,22.82,0,0,Clear,27.7,0.268,8.79,motorcycle,50.0,0.8,40.0,0,350,50,300,305,67,0.8031
Pune,Kharadi,eon_it_park,Tuesday,10.88,0,0,Clear,15.2,0.974,12.89,motorcycle,50.0,1.5,75.0,0,350,343,7,49,1,0.02
Pune,Kharadi,kharadi_it_park,Monday,13.58,0,0,Rainy,24.6,0.878,14.54,car,50.0,1.8,90.0,0,400,392,8,66,2,0.049
Pune,Kharadi,eon_it_park,Monday,6.87,0,0,Cloudy,26.6,0.225,16.54,motorcycle,50.0,0.8,40.0,0,350,101,249,262,100,0.6297
Pune,Kharadi,kharadi_it_park,Friday,21.75,0,0,Rainy,24.8,0.564,0.55,car,50.0,1.2,60.0,0,400,127,273,286,71,0.5618
Pune,Kharadi,kharadi_it_park,Sunday,10.87,1,0,Clear,29.3,0.678,3.46,scooter,50.0,1.0,50.0,0,400,205,195,209,49,0.5231
Pune,Kharadi,kharadi_it_park,Thursday,9.82,0,0,Clear,34.5,0.602,18.54,motorcycle,50.0,1.5,75.0,0,400,392,8,63,3,0.02
Pune,Kharadi,eon_it_park,Tuesday,10.1,0,0,Cloudy,28.0,0.754,24.5,scooter,50.0,1.5,75.0,0,350,343,7,57,3,0.03
Pune,Kharadi,eon_it_park,Tuesday,22.32,0,0,Cloudy,24.3,0.374,16.0,car,50.0,0.8,40.0,0,350,64,286,291,100,0.7719
Pune,Magarpatta,seasons_mall,Sunday,22.57,1,0,Rainy,30.1,0.525,14.78,scooter,50.0,0.96,48.0,0,600,64,536,544,166,0.9164
Pune,Hadapsar,amanora_mall,Saturday,22.1,1,1,Clear,23.7,0.1,18.88,car,50.0,0.8,40.0,0,800,40,760,765,271,0.8739
Pune,Kharadi,eon_it_park,Friday,17.87,0,0,Clear,24.7,0.825,6.32,scooter,50.0,1.0,50.0,0,350,195,155,177,66,0.4055
Pune,Magarpatta,seasons_mall,Monday,16.58,0,0,Clear,23.1,0.712,21.82,scooter,50.0,1.2,60.0,0,600,384,216,260,81,0.3281
Pune,Kharadi,pict_campus,Tuesday,15.47,0,0,Rainy,31.7,0.994,3.42,car,50.0,1.8,90.0,0,500,480,20,51,8,0.0493
Pune,Kharadi,eon_it_park,Thursday,7.15,0,0,Rainy,30.2,0.65,21.16,car,50.0,0.96,48.0,0,350,98,252,257,91,0.5829
Pune,Kharadi,kharadi_it_park,Monday,8.83,0,0,Cloudy,24.7,0.688,5.73,car,50.0,1.5,75.0,0,400,392,8,57,2,0.02
Pune,Kharadi,kharadi_it_park,Saturday,6.12,1,0,Clear,33.6,0.245,15.72,bicycle,50.0,0.8,40.0,0,400,24,376,379,162,0.9277
Pune,Magarpatta,seasons_mall,Tuesday,6.97,0,0,Cloudy,27.3,0.119,16.46,car,50.0,1.04,52.0,1,600,86,514,526,196,0.8177
Pune,Kharadi,pict_campus,Friday,12.92,0,0,Rainy,28.3,0.981,24.42,scooter,50.0,1.8,90.0,0,500,490,10,71,1,0.0705
Pune,Magarpatta,seasons_mall,Friday,8.05,0,0,Clear,34.8,0.691,6.84,car,50.0,1.2,60.0,0,600,411,189,210,66,0.171
Pune,Kharadi,pict_campus,Wednesday,8.8,0,0,Rainy,26.9,1.0,7.6,motorcycle,50.0,1.8,90.0,0,500,490,10,79,2,0.0608
Pune,Kharadi,eon_it_park,Saturday,13.13,1,0,Cloudy,31.7,0.458,17.09,scooter,50.0,1.0,50.0,0,350,142,208,220,90,0.5776
Pune,Kharadi,kharadi_it_park,Sunday,7.0,1,0,Clear,30.2,0.399,22.64,car,50.0,0.8,40.0,0,400,50,350,355,69,0.7744
Pune,Kharadi,eon_it_park,Tuesday,9.18,0,0,Rainy,30.8,1.0,24.86,motorcycle,50.0,1.8,90.0,0,350,343,7,26,1,0.02
Pune,Hadapsar,amanora_mall,Tuesday,17.13,0,0,Clear,18.7,0.628,5.24,motorcycle,50.0,1.0,50.0,0,800,409,391,439,76,0.4958
Pune,Hadapsar,amanora_mall,Thursday,11.0,0,0,Cloudy,29.7,0.544,17.15,car,50.0,1.2,60.0,0,800,567,233,305,68,0.2473
Pune,Kharadi,eon_it_park,Saturday,14.9,1,0,Clear,29.5,0.755,2.37,car,50.0,1.3,65.0,1,350,189,161,171,52,0.4316
Pune,Kharadi,eon_it_park,Tuesday,14.57,0,0,Cloudy,23.5,0.459,10.12,scooter,50.0,1.5,75.0,0,350,340,10,31,3,0.0694
Pune,Kharadi,eon_it_park,Wednesday,13.9,0,0,Clear,24.8,0.456,4.4,motorcycle,50.0,1.5,75.0,0,350,341,9,31,3,0.1634
Pune,Hadapsar,amanora_mall,Tuesday,13.07,0,0,Clear,36.4,0.607,19.89,car,50.0,1.2,60.0,0,800,637,163,197,56,0.0632
Pune,Kharadi,eon_it_park,Thursday,14.88,0,0,Clear,25.6,0.551,14.9,scooter,50.0,1.95,97.5,1,350,343,7,57,1,0.02
Pune,Kharadi,eon_it_park,Wednesday,21.83,0,0,Clear,21.5,0.1,4.56,car,50.0,0.8,40.0,0,350,58,292,295,75,0.9472
Pune,Kharadi,pict_campus,Thursday,19.85,0,0,Cloudy,29.4,0.792,14.97,motorcycle,50.0,1.0,50.0,0,500,254,246,261,80,0.5875
Pune,Hadapsar,amanora_mall,Friday,10.05,0,0,Cloudy,28.8,0.825,0.96,scooter,50.0,1.2,60.0,0,800,502,298,327,84,0.1611
Pune,Hadapsar,amanora_mall,Saturday,13.88,1,0,Rainy,29.0,0.904,4.61,motorcycle,50.0,1.2,60.0,0,800,291,509,525,134,0.7801
Pune,Hadapsar,amanora_mall,Wednesday,22.72,0,0,Rainy,25.4,0.661,15.2,scooter,50.0,0.96,48.0,0,800,213,587,599,204,0.7217
Pune,Kharadi,pict_campus,Monday,19.55,0,0,Cloudy,18.0,0.921,19.84,car,50.0,1.2,60.0,0,500,304,196,234,70,0.6016
Pune,Magarpatta,seasons_mall,Friday,13.97,0,0,Cloudy,29.4,0.402,18.72,car,50.0,1.2,60.0,0,600,362,238,269,50,0.4234
Pune,Magarpatta,seasons_mall,Thursday,10.45,0,0,Cloudy,39.5,0.769,9.46,car,50.0,1.2,60.0,0,600,450,150,191,57,0.1879
Pune,Kharadi,eon_it_park,Monday,21.27,0,0,Cloudy,30.2,0.159,3.88,scooter,50.0,0.8,40.0,0,350,59,291,298,126,0.8265
Pune,Kharadi,pict_campus,Wednesday,7.17,0,0,Clear,25.7,0.289,15.21,car,50.0,0.8,40.0,0,500,92,408,418,149,0.8456
Pune,Kharadi,eon_it_park,Saturday,22.3,1,0,Clear,34.2,0.328,16.19,motorcycle,50.0,0.8,40.0,0,350,42,308,313,72,0.8488
Pune,Kharadi,pict_campus,Wednesday,13.65,0,0,Cloudy,25.9,0.4,4.36,bicycle,50.0,1.5,75.0,0,500,405,95,131,30,0.1183
Pune,Kharadi,eon_it_park,Sunday,8.58,1,0,Cloudy,30.9,0.926,6.04,bicycle,50.0,1.0,50.0,0,350,140,210,217,42,0.4816
Pune,Kharadi,eon_it_park,Thursday,15.35,0,0,Cloudy,39.9,0.725,14.58,motorcycle,50.0,1.5,75.0,0,350,319,31,71,11,0.0997
Pune,Kharadi,pict_campus,Tuesday,6.5,0,0,Cloudy,35.8,0.398,17.08,car,50.0,1.0,50.0,0,500,150,350,365,53,0.7744
Pune,Magarpatta,seasons_mall,Thursday,18.72,0,0,Clear,34.4,0.671,8.19,car,50.0,1.0,50.0,0,600,201,399,424,171,0.6923
Pune,Hadapsar,amanora_mall,Tuesday,13.92,0,0,Rainy,30.7,1.0,9.22,scooter,50.0,1.44,72.0,0,800,623,177,267,52,0.1132
Pune,Kharadi,kharadi_it_park,Monday,21.38,0,0,Cloudy,21.4,0.394,22.94,car,50.0,0.8,40.0,0,400,102,298,303,116,0.7324
Pune,Hadapsar,amanora_mall,Wednesday,17.42,0,0,Cloudy,41.6,0.879,11.77,motorcycle,50.0,1.56,78.0,1,800,529,271,328,67,0.5099
Pune,Kharadi,eon_it_park,Monday,14.25,0,0,Cloudy,26.9,0.6,5.66,scooter,50.0,1.5,75.0,0,350,339,11,37,2,0.02
Pune,Hadapsar,amanora_mall,Wednesday,9.77,0,0,Cloudy,30.9,0.678,20.1,scooter,50.0,1.2,60.0,0,800,593,207,261,39,0.1189
Pune,Magarpatta,seasons_mall,Sunday,16.83,1,0,Rainy,27.2,0.976,1.97,scooter,50.0,0.96,48.0,0,600,136,464,476,116,0.7543
Pune,Magarpatta,seasons_mall,Thursday,17.02,0,0,Rainy,28.6,1.0,13.69,bicycle,50.0,1.2,60.0,0,600,267,333,359,127,0.7815
Pune,Hadapsar,amanora_mall,Friday,15.48,0,0,Rainy,29.1,1.0,10.83,motorcycle,50.0,1.8,90.0,0,800,756,44,87,11,0.02
Pune,Magarpatta,seasons_mall,Saturday,14.63,1,0,Cloudy,25.2,0.776,18.82,motorcycle,50.0,0.8,40.0,0,600,104,496,510,93,0.901
Pune,Kharadi,pict_campus,Wednesday,8.22,0,0,Clear,15.8,0.951,13.94,car,50.0,1.5,75.0,0,500,490,10,38,2,0.02
Pune,Magarpatta,seasons_mall,Sunday,15.23,1,0,Cloudy,23.1,0.453,21.04,car,50.0,1.0,50.0,0,600,187,413,428,120,0.6758
Pune,Kharadi,eon_it_park,Friday,20.13,0,0,Clear,28.9,0.283,18.85,scooter,50.0,0.8,40.0,0,350,88,262,271,110,0.8289
Pune,Magarpatta,seasons_mall,Sunday,20.32,1,0,Clear,30.2,0.1,20.48,scooter,50.0,0.8,40.0,0,600,32,568,569,242,0.953
Pune,Hadapsar,amanora_mall,Tuesday,19.85,0,0,Clear,22.1,0.675,22.11,motorcycle,50.0,1.0,50.0,0,800,418,382,429,152,0.7032
Pune,Kharadi,eon_it_park,Wednesday,13.55,0,0,Cloudy,24.3,0.697,20.32,motorcycle,50.0,1.5,75.0,0,350,292,58,81,19,0.2319
Pune,Hadapsar,amanora_mall,Sunday,21.2,1,0,Rainy,31.8,0.309,24.32,car,50.0,0.96,48.0,0,800,59,741,743,131,0.98
Pune,Magarpatta,seasons_mall,Wednesday,15.83,0,0,Cloudy,36.8,0.413,2.47,scooter,50.0,1.0,50.0,0,600,331,269,298,84,0.328
Pune,Hadapsar,amanora_mall,Thursday,18.88,0,1,Cloudy,30.2,0.777,18.57,car,50.0,0.8,40.0,0,800,120,680,692,302,0.8954
Pune,Kharadi,pict_campus,Thursday,16.17,0,0,Clear,23.8,0.655,5.37,scooter,50.0,1.2,60.0,0,500,391,109,132,37,0.3162
Pune,Kharadi,pict_campus,Tuesday,9.42,0,0,Clear,28.7,0.876,17.37,car,50.0,1.5,75.0,0,500,464,36,82,12,0.02
Pune,Hadapsar,amanora_mall,Wednesday,7.05,0,0,Clear,21.9,0.193,24.55,scooter,50.0,0.8,40.0,0,800,192,608,626,126,0.8014
Pune,Kharadi,kharadi_it_park,Thursday,14.95,0,1,Cloudy,34.2,0.596,14.38,motorcycle,50.0,0.8,40.0,0,400,74,326,336,107,0.9162
Pune,Magarpatta,seasons_mall,Thursday,10.47,0,0,Cloudy,27.6,0.91,12.9,scooter,50.0,1.2,60.0,0,600,434,166,203,55,0.3071
Pune,Kharadi,kharadi_it_park,Friday,18.2,0,0,Rainy,28.9,1.0,16.2,car,50.0,1.44,72.0,0,400,272,128,164,24,0.508
Pune,Kharadi,kharadi_it_park,Sunday,12.1,1,1,Cloudy,33.9,0.681,6.77,car,50.0,0.8,40.0,0,400,20,380,382,80,0.8331
Pune,Magarpatta,seasons_mall,Thursday,20.85,0,0,Cloudy,39.0,0.418,1.93,motorcycle,50.0,0.8,40.0,0,600,91,509,521,88,0.8423
Pune,Hadapsar,amanora_mall,Friday,13.57,0,0,Clear,34.7,0.779,14.18,motorcycle,50.0,1.2,60.0,0,800,618,182,248,64,0.2486
Pune,Kharadi,kharadi_it_park,Monday,11.83,0,0,Cloudy,36.2,0.614,15.2,scooter,50.0,1.5,75.0,0,400,388,12,70,4,0.02
Pune,Kharadi,kharadi_it_park,Tuesday,13.6,0,0,Cloudy,25.4,0.581,24.02,car,50.0,1.95,97.5,1,400,392,8,28,1,0.168
Pune,Magarpatta,seasons_mall,Wednesday,12.9,0,0,Rainy,24.8,0.884,4.32,car,50.0,1.44,72.0,0,600,401,199,229,47,0.3093
Pune,Kharadi,kharadi_it_park,Friday,8.77,0,0,Rainy,27.9,1.0,17.72,scooter,50.0,2.34,117.0,1,400,392,8,29,3,0.02
Pune,Kharadi,kharadi_it_park,Saturday,17.93,1,0,Clear,26.3,0.691,16.49,motorcycle,50.0,1.3,65.0,1,400,175,225,240,54,0.6485
Pune,Hadapsar,amanora_mall,Saturday,16.53,1,0,Rainy,29.4,1.0,24.29,scooter,50.0,0.96,48.0,0,800,210,590,609,227,0.7855
Pune,Kharadi,pict_campus,Thursday,7.58,0,0,Cloudy,33.5,0.41,3.69,car,50.0,0.8,40.0,0,500,103,397,408,82,0.7217
Pune,Kharadi,kharadi_it_park,Sunday,13.07,1,0,Cloudy,29.5,0.63,3.26,motorcycle,50.0,1.0,50.0,0,400,128,272,282,94,0.7771
Pune,Kharadi,pict_campus,Monday,20.65,0,0,Clear,17.6,0.25,19.06,scooter,50.0,0.8,40.0,0,500,60,440,448,188,0.7831
Pune,Magarpatta,seasons_mall,Sunday,16.73,1,0,Cloudy,21.1,0.533,18.63,car,50.0,0.8,40.0,0,600,174,426,444,143,0.6514
Pune,Kharadi,eon_it_park,Friday,6.4,0,0,Clear,23.8,0.1,5.42,motorcycle,50.0,0.8,40.0,0,350,76,274,284,46,0.7331
Pune,Magarpatta,seasons_mall,Wednesday,17.92,0,0,Cloudy,23.5,0.752,24.43,car,50.0,1.0,50.0,0,600,284,316,345,65,0.6392
Pune,Kharadi,eon_it_park,Monday,6.03,0,0,Cloudy,19.3,0.157,4.35,car,50.0,0.8,40.0,0,350,87,263,269,116,0.6564
Pune,Kharadi,pict_campus,Wednesday,14.93,0,0,Cloudy,23.4,0.537,10.12,car,50.0,1.5,75.0,0,500,422,78,127,32,0.1807
Pune,Kharadi,eon_it_park,Friday,10.45,0,0,Cloudy,27.6,0.653,16.49,motorcycle,50.0,1.5,75.0,0,350,343,7,28,2,0.02
Pune,Hadapsar,amanora_mall,Saturday,10.68,1,0,Cloudy,26.2,0.813,18.13,car,50.0,0.8,40.0,0,800,212,588,599,144,0.4965
Pune,Magarpatta,seasons_mall,Tuesday,20.78,0,0,Clear,31.7,0.143,5.03,scooter,50.0,0.8,40.0,0,600,62,538,544,117,0.8404
Pune,Hadapsar,amanora_mall,Wednesday,8.73,0,0,Cloudy,24.3,0.75,21.38,motorcycle,50.0,1.2,60.0,0,800,622,178,211,67,0.1904
Pune,Hadapsar,amanora_mall,Tuesday,13.78,0,0,Clear,15.9,0.771,24.65,scooter,50.0,1.2,60.0,0,800,547,253,305,56,0.4525
Pune,Kharadi,eon_it_park,Thursday,16.42,0,0,Clear,21.8,0.581,20.76,car,50.0,1.5,75.0,0,350,316,34,62,12,0.0914
Pune,Kharadi,kharadi_it_park,Monday,7.2,0,0,Cloudy,31.6,0.214,4.58,car,50.0,0.8,40.0,0,400,111,289,304,83,0.8449
Pune,Kharadi,eon_it_park,Monday,9.18,0,0,Clear,31.7,0.729,1.11,motorcycle,50.0,1.5,75.0,0,350,321,29,73,5,0.02
Pune,Kharadi,pict_campus,Sunday,11.75,1,0,Clear,24.2,0.654,2.59,scooter,50.0,1.0,50.0,0,500,215,285,308,56,0.7058
Pune,Hadapsar,amanora_mall,Saturday,16.6,1,0,Rainy,31.0,0.772,17.95,motorcycle,50.0,1.2,60.0,0,800,319,481,511,162,0.7112
Pune,Kharadi,pict_campus,Thursday,6.65,0,0,Cloudy,28.0,0.199,20.28,motorcycle,50.0,0.8,40.0,0,500,76,424,432,121,0.8163
Pune,Kharadi,eon_it_park,Saturday,13.93,1,0,Clear,15.6,0.459,16.51,car,50.0,1.0,50.0,0,350,137,213,231,51,0.7419
Pune,Kharadi,eon_it_park,Saturday,11.17,1,0,Clear,41.4,0.7,9.32,car,50.0,1.0,50.0,0,350,113,237,252,93,0.5724
Pune,Magarpatta,seasons_mall,Wednesday,15.5,0,0,Cloudy,34.0,0.61,17.55,motorcycle,50.0,1.2,60.0,0,600,387,213,256,95,0.2975
Pune,Magarpatta,seasons_mall,Tuesday,15.45,0,0,Cloudy,21.8,0.798,9.17,car,50.0,1.2,60.0,0,600,362,238,278,70,0.3632
Pune,Kharadi,pict_campus,Thursday,15.2,0,1,Cloudy,23.1,0.447,21.28,scooter,50.0,0.8,40.0,0,500,75,425,431,135,0.98
Pune,Magarpatta,seasons_mall,Wednesday,15.27,0,0,Cloudy,28.1,0.53,0.65,motorcycle,50.0,1.0,50.0,0,600,278,322,353,51,0.586
Pune,Kharadi,pict_campus,Wednesday,21.97,0,0,Clear,21.3,0.251,22.36,motorcycle,50.0,0.8,40.0,0,500,133,367,379,136,0.7934
Pune,Hadapsar,amanora_mall,Monday,16.58,0,0,Cloudy,32.0,0.755,9.16,bicycle,50.0,1.2,60.0,0,800,500,300,374,101,0.3525
Pune,Magarpatta,seasons_mall,Saturday,11.63,1,0,Cloudy,24.2,0.509,2.63,scooter,50.0,1.0,50.0,0,600,183,417,431,128,0.7318
Pune,Kharadi,eon_it_park,Wednesday,12.97,0,0,Clear,25.4,0.762,4.27,car,50.0,1.5,75.0,0,350,341,9,36,2,0.1457
Pune,Kharadi,kharadi_it_park,Wednesday,10.22,0,0,Cloudy,29.7,0.809,0.6,scooter,50.0,1.5,75.0,0,400,392,8,31,2,0.02
Pune,Magarpatta,seasons_mall,Tuesday,15.02,0,0,Clear,24.8,0.477,7.28,car,50.0,1.0,50.0,0,600,314,286,306,66,0.4396
